id,x,label,component
3414,9.335150335,background,exponential
3415,9.213955819,background,exponential
3416,1.543951829,background,exponential
3417,5.619075852,signal,gaussian
3418,6.100110955,signal,gaussian
3419,4.205756228,background,exponential
3420,5.067305332,background,exponential
3421,1.88992901,background,exponential
3422,8.42019077,background,exponential
3423,1.742890381,background,exponential
3424,4.708881783,background,exponential
3425,5.322529255,background,exponential
3426,7.20291785,background,exponential
3427,8.480765895,background,exponential
3428,6.24781287,background,exponential
3429,8.353790476,background,exponential
3430,1.037778614,background,exponential
3431,3.635466287,background,exponential
3432,1.746975705,background,exponential
3433,8.966984979,background,exponential
3434,2.815434726,background,exponential
3435,8.854852278,background,exponential
3436,4.795649488,background,exponential
3437,5.253476991,background,exponential
3438,3.314983243,background,exponential
3439,0.3959829922,background,exponential
3440,8.331895902,background,exponential
3441,6.281713054,background,exponential
3442,1.403589011,background,exponential
3443,2.531899157,background,exponential
3444,4.250059697,background,exponential
3445,4.962923785,signal,gaussian
3446,3.019801715,background,exponential
3447,4.783505702,background,exponential
3448,4.493735078,signal,gaussian
3449,3.920024619,signal,gaussian
3450,0.6723556391,background,exponential
3451,4.87074971,background,exponential
3452,4.596701951,signal,gaussian
3453,7.146639542,background,exponential
3454,4.934981624,signal,gaussian
3455,1.818474799,background,exponential
3456,1.056479513,background,exponential
3457,5.556230548,signal,gaussian
3458,4.972619429,signal,gaussian
3459,6.907358464,background,exponential
3460,3.98097917,signal,gaussian
3461,5.157697607,signal,gaussian
3462,5.29290632,signal,gaussian
3463,4.901243013,background,exponential
3464,5.684759727,signal,gaussian
3465,5.732134542,background,exponential
3466,7.419379836,background,exponential
3467,3.318841774,background,exponential
3468,5.636139449,signal,gaussian
3469,4.82546556,signal,gaussian
3470,8.683245766,background,exponential
3471,5.552771557,signal,gaussian
3472,6.374912996,background,exponential
3473,5.17585302,background,exponential
3474,4.049234174,background,exponential
3475,4.083900111,background,exponential
3476,5.306802986,signal,gaussian
3477,5.475835777,background,exponential
3478,6.044549616,background,exponential
3479,4.882098423,signal,gaussian
3480,3.537041958,background,exponential
3481,2.866303867,background,exponential
3482,6.58265775,background,exponential
3483,9.05297447,background,exponential
3484,5.23828888,signal,gaussian
3485,0.826491971,background,exponential
3486,5.202441713,background,exponential
3487,1.907775384,background,exponential
3488,1.081681713,background,exponential
3489,7.340081917,background,exponential
3490,5.196684329,background,exponential
3491,7.323625889,background,exponential
3492,0.2987319431,background,exponential
3493,5.190564674,signal,gaussian
3494,6.078456622,signal,gaussian
3495,2.027297119,background,exponential
3496,1.086634546,background,exponential
3497,1.489231797,background,exponential
3498,5.747041032,signal,gaussian
3499,4.365944035,signal,gaussian
3500,5.150214347,background,exponential
3501,1.500880727,background,exponential
3502,1.691228591,background,exponential
3503,0.02197150278,background,exponential
3504,0.9099318254,background,exponential
3505,1.575986665,background,exponential
3506,5.377754936,background,exponential
3507,8.034694598,background,exponential
3508,0.2013321251,background,exponential
3509,4.325515233,background,exponential
3510,5.601146761,background,exponential
3511,7.129388007,background,exponential
3512,4.829230687,signal,gaussian
3513,3.773033633,signal,gaussian
3514,4.384459988,background,exponential
3515,4.483505439,signal,gaussian
3516,6.61593613,signal,gaussian
3517,0.3099236173,background,exponential
3518,8.248608105,background,exponential
3519,0.0562883264,background,exponential
3520,2.550417383,background,exponential
3521,4.077475094,signal,gaussian
3522,2.323804422,background,exponential
3523,4.757916366,signal,gaussian
3524,8.098620758,background,exponential
3525,5.265725175,background,exponential
3526,1.973904556,background,exponential
3527,3.463442385,background,exponential
3528,4.80230152,signal,gaussian
3529,5.721763935,signal,gaussian
3530,0.07790116844,background,exponential
3531,4.697946949,signal,gaussian
3532,0.1786532844,background,exponential
3533,6.385191672,signal,gaussian
3534,1.259285063,background,exponential
3535,3.33688156,background,exponential
3536,7.119105812,background,exponential
3537,2.049604943,background,exponential
3538,4.675090139,signal,gaussian
3539,3.104252043,background,exponential
3540,5.728286005,background,exponential
3541,5.93058054,signal,gaussian
3542,0.4710672999,background,exponential
3543,2.462195434,background,exponential
3544,2.525089894,background,exponential
3545,1.115083449,background,exponential
3546,5.895121957,signal,gaussian
3547,4.003736448,background,exponential
3548,0.9199151627,background,exponential
3549,5.28429228,background,exponential
3550,2.853894305,background,exponential
3551,1.577936934,background,exponential
3552,3.705422045,background,exponential
3553,2.432696657,background,exponential
3554,6.167644006,signal,gaussian
3555,1.618911384,background,exponential
3556,1.278738403,background,exponential
3557,3.856418059,signal,gaussian
3558,4.569114947,background,exponential
3559,4.094733129,background,exponential
3560,5.175741896,background,exponential
3561,5.278008827,background,exponential
3562,5.078729069,background,exponential
3563,4.231895376,signal,gaussian
3564,5.159697352,background,exponential
3565,3.57092251,background,exponential
3566,1.096464987,background,exponential
3567,1.597550799,background,exponential
3568,6.157633331,signal,gaussian
3569,4.620882979,signal,gaussian
3570,4.694377194,signal,gaussian
3571,2.122932479,background,exponential
3572,7.086325515,background,exponential
3573,4.127943812,signal,gaussian
3574,5.20024441,signal,gaussian
3575,8.237694216,background,exponential
3576,3.961347988,signal,gaussian
3577,5.024745501,signal,gaussian
3578,8.581009013,background,exponential
3579,3.338513281,background,exponential
3580,5.855302046,background,exponential
3581,7.074896481,background,exponential
3582,5.573707701,background,exponential
3583,4.307060642,background,exponential
3584,7.433066865,background,exponential
3585,9.437615309,background,exponential
3586,2.229248228,background,exponential
3587,9.830469476,background,exponential
3588,2.242202959,background,exponential
3589,1.939932257,background,exponential
3590,5.920090669,background,exponential
3591,5.898643211,signal,gaussian
3592,3.067678646,background,exponential
3593,1.34698934,background,exponential
3594,4.951192774,signal,gaussian
3595,2.983811678,background,exponential
3596,5.025996184,signal,gaussian
3597,6.928628215,background,exponential
3598,3.392716798,background,exponential
3599,3.678741253,signal,gaussian
3600,7.310326663,background,exponential
3601,4.819409591,background,exponential
3602,3.708324458,background,exponential
3603,4.451739975,signal,gaussian
3604,4.775415337,signal,gaussian
3605,3.451991354,signal,gaussian
3606,0.7164439527,background,exponential
3607,1.730786967,background,exponential
3608,1.130348839,background,exponential
3609,5.65609145,signal,gaussian
3610,8.513927409,background,exponential
3611,3.820640332,signal,gaussian
3612,5.554065251,background,exponential
3613,6.460041534,background,exponential
3614,5.42062005,signal,gaussian
3615,5.489760815,background,exponential
3616,6.035605502,signal,gaussian
3617,9.014488036,background,exponential
3618,5.109331773,signal,gaussian
3619,3.612593491,background,exponential
3620,0.633795655,background,exponential
3621,9.752893461,background,exponential
3622,6.738384547,background,exponential
3623,4.283401747,signal,gaussian
3624,4.093366181,background,exponential
3625,4.656487883,background,exponential
3626,0.5814590897,background,exponential
3627,4.427216738,signal,gaussian
3628,5.292733158,signal,gaussian
3629,1.462752702,background,exponential
3630,5.941837521,signal,gaussian
3631,5.134552173,signal,gaussian
3632,1.740909222,background,exponential
3633,5.35889941,signal,gaussian
3634,2.175060483,background,exponential
3635,0.5094883666,background,exponential
3636,4.079046579,signal,gaussian
3637,1.974280527,background,exponential
3638,5.35357234,signal,gaussian
3639,0.4087034594,background,exponential
3640,6.00433349,background,exponential
3641,5.634541139,signal,gaussian
3642,3.652426346,background,exponential
3643,3.725336945,background,exponential
3644,7.091906346,background,exponential
3645,3.888073781,background,exponential
3646,2.849772443,background,exponential
3647,2.888250518,background,exponential
3648,8.463567997,background,exponential
3649,6.402634688,background,exponential
3650,5.360266807,signal,gaussian
3651,4.130181634,signal,gaussian
3652,1.126582638,background,exponential
3653,5.296054045,signal,gaussian
3654,6.760671705,background,exponential
3655,5.204988537,signal,gaussian
3656,1.556084023,background,exponential
3657,5.554738508,background,exponential
3658,2.646807073,background,exponential
3659,3.397441303,background,exponential
3660,4.553435981,signal,gaussian
3661,5.20786913,signal,gaussian
3662,5.306247902,background,exponential
3663,1.40452088,background,exponential
3664,5.050268156,signal,gaussian
